algorithm,instance,nodes,edges,diameter,diam_lB,diam_uB,radius,time,sep_size,balance,ratio,exit
TRI_NE,vlsi/MSM/msm4114,402,690,40,36,41,21,17,36,0.811881,0.219512,post
TRI_NE_DMD,vlsi/MSM/msm4114,402,690,40,36,41,21,62,36,0.811881,0.219512,post
TRI,vlsi/MSM/msm4114,402,690,40,36,41,21,7175,39,0.657534,0.270833,cycle_expansion
TRI_DMD,vlsi/MSM/msm4114,402,690,40,36,41,21,140,39,0.657534,0.270833,post
TRI_DMD_NE,vlsi/MSM/msm4114,402,690,40,36,41,21,122,39,0.657534,0.270833,post
TRI_NE,vlsi/MSM/msm4114,402,690,40,36,41,21,18,39,0.657534,0.270833,post
TRI_NE_DMD,vlsi/MSM/msm4114,402,690,40,36,41,21,68,39,0.657534,0.270833,post
TRI,vlsi/MSM/msm4114,402,690,40,36,41,21,3346,35,0.468000,0.299145,bfs_level
TRI_DMD,vlsi/MSM/msm4114,402,690,40,36,41,21,198,35,0.468000,0.299145,post
TRI_DMD_NE,vlsi/MSM/msm4114,402,690,40,36,41,21,483,35,0.468000,0.299145,post
TRI_NE,vlsi/MSM/msm4114,402,690,40,36,41,21,18,35,0.468000,0.299145,post
TRI_NE_DMD,vlsi/MSM/msm4114,402,690,40,36,41,21,74,35,0.468000,0.299145,post
TRI,vlsi/MSM/msm4114,402,690,40,36,41,21,7208,38,0.700935,0.253333,cycle_expansion
TRI_DMD,vlsi/MSM/msm4114,402,690,40,36,41,21,114,38,0.700935,0.253333,post
TRI_DMD_NE,vlsi/MSM/msm4114,402,690,40,36,41,21,302,38,0.700935,0.253333,post
TRI_NE,vlsi/MSM/msm4114,402,690,40,36,41,21,28,38,0.700935,0.253333,post
TRI_NE_DMD,vlsi/MSM/msm4114,402,690,40,36,41,21,99,38,0.700935,0.253333,post
TRI,vlsi/MSM/msm4114,402,690,40,36,41,21,3677,52,0.528384,0.429752,bfs_level
TRI_DMD,vlsi/MSM/msm4114,402,690,40,36,41,21,220,52,0.528384,0.429752,post
TRI_DMD_NE,vlsi/MSM/msm4114,402,690,40,36,41,21,299,52,0.528384,0.429752,post
TRI_NE,vlsi/MSM/msm4114,402,690,40,36,41,21,39,52,0.528384,0.429752,post
TRI_NE_DMD,vlsi/MSM/msm4114,402,690,40,36,41,21,164,52,0.528384,0.429752,post
TRI,vlsi/MSM/msm4114,402,690,40,36,41,21,7919,51,0.581081,0.395349,cycle_expansion
TRI_DMD,vlsi/MSM/msm4114,402,690,40,36,41,21,162,51,0.581081,0.395349,post
TRI_DMD_NE,vlsi/MSM/msm4114,402,690,40,36,41,21,193,51,0.581081,0.395349,post
TRI_NE,vlsi/MSM/msm4114,402,690,40,36,41,21,17,51,0.581081,0.395349,post
TRI_NE_DMD,vlsi/MSM/msm4114,402,690,40,36,41,21,108,51,0.581081,0.395349,post
TRI,vlsi/MSM/msm4114,402,690,40,36,41,21,3744,54,0.443983,0.504673,bfs_level
TRI_DMD,vlsi/MSM/msm4114,402,690,40,36,41,21,205,54,0.443983,0.504673,post
TRI_DMD_NE,vlsi/MSM/msm4114,402,690,40,36,41,21,514,54,0.443983,0.504673,post
TRI_NE,vlsi/MSM/msm4114,402,690,40,36,41,21,69,54,0.443983,0.504673,post
TRI_NE_DMD,vlsi/MSM/msm4114,402,690,40,36,41,21,144,54,0.443983,0.504673,post
TRI,vlsi/MSM/msm4114,402,690,40,36,41,21,7791,38,0.775610,0.238994,cycle_expansion
TRI_DMD,vlsi/MSM/msm4114,402,690,40,36,41,21,142,38,0.775610,0.238994,post
TRI_DMD_NE,vlsi/MSM/msm4114,402,690,40,36,41,21,114,38,0.775610,0.238994,post
TRI_NE,vlsi/MSM/msm4114,402,690,40,36,41,21,16,38,0.775610,0.238994,post
TRI_NE_DMD,vlsi/MSM/msm4114,402,690,40,36,41,21,78,38,0.775610,0.238994,post
TRI,vlsi/MSM/msm2000,898,1562,61,52,73,31,23585,52,0.685259,0.151163,cycle_expansion
TRI_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,254,52,0.685259,0.151163,post
TRI_DMD_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,230,52,0.685259,0.151163,post
TRI_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,52,52,0.685259,0.151163,post
TRI_NE_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,167,52,0.685259,0.151163,post
TRI,vlsi/MSM/msm2000,898,1562,61,52,73,31,22592,69,0.612840,0.219048,cycle_expansion
TRI_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,403,69,0.612840,0.219048,post
TRI_DMD_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,345,69,0.612840,0.219048,post
TRI_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,45,69,0.612840,0.219048,post
TRI_NE_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,203,69,0.612840,0.219048,post
TRI,vlsi/MSM/msm2000,898,1562,61,52,73,31,23428,70,0.639604,0.216718,cycle_expansion
TRI_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,290,70,0.639604,0.216718,post
TRI_DMD_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,297,70,0.639604,0.216718,post
TRI_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,37,70,0.639604,0.216718,post
TRI_NE_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,239,70,0.639604,0.216718,post
TRI,vlsi/MSM/msm2000,898,1562,61,52,73,31,24183,50,0.847495,0.128535,cycle_expansion
TRI_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,234,50,0.847495,0.128535,post
TRI_DMD_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,245,50,0.847495,0.128535,post
TRI_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,42,50,0.847495,0.128535,post
TRI_NE_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,150,50,0.847495,0.128535,post
TRI,vlsi/MSM/msm2000,898,1562,61,52,73,31,24974,66,0.773987,0.181818,cycle_expansion
TRI_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,495,66,0.773987,0.181818,post
TRI_DMD_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,409,66,0.773987,0.181818,post
TRI_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,57,66,0.773987,0.181818,post
TRI_NE_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,269,66,0.773987,0.181818,post
TRI,vlsi/MSM/msm2000,898,1562,61,52,73,31,42978,74,0.720251,0.214493,cycle_expansion
TRI_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,371,74,0.720251,0.214493,post
TRI_DMD_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,517,74,0.720251,0.214493,post
TRI_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,51,74,0.720251,0.214493,post
TRI_NE_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,271,74,0.720251,0.214493,post
TRI,vlsi/MSM/msm2000,898,1562,61,52,73,31,21650,80,0.447788,0.316206,bfs_level
TRI_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,626,80,0.447788,0.316206,post
TRI_DMD_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,514,80,0.447788,0.316206,post
TRI_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,77,80,0.447788,0.316206,post
TRI_NE_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,272,80,0.447788,0.316206,post
TRI,vlsi/MSM/msm2000,898,1562,61,52,73,31,28495,70,0.957447,0.172840,cycle_expansion
TRI_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,243,70,0.957447,0.172840,post
TRI_DMD_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,247,70,0.957447,0.172840,post
TRI_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,36,70,0.957447,0.172840,post
TRI_NE_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,167,70,0.957447,0.172840,post
TRI,vlsi/MSM/msm2000,898,1562,61,52,73,31,8742,72,0.434028,0.288000,bfs_level
TRI_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,400,72,0.434028,0.288000,post
TRI_DMD_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,350,72,0.434028,0.288000,post
TRI_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,53,72,0.434028,0.288000,post
TRI_NE_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,260,72,0.434028,0.288000,post
TRI,vlsi/MSM/msm2000,898,1562,61,52,73,31,23923,78,0.915888,0.198980,cycle_expansion
TRI_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,403,78,0.915888,0.198980,post
TRI_DMD_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,365,78,0.915888,0.198980,post
TRI_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,42,78,0.915888,0.198980,post
TRI_NE_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,184,78,0.915888,0.198980,post
TRI,vlsi/MSM/msm2000,898,1562,61,52,73,31,21345,60,0.731405,0.169492,cycle_expansion
TRI_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,244,60,0.731405,0.169492,post
TRI_DMD_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,259,60,0.731405,0.169492,post
TRI_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,36,60,0.731405,0.169492,post
TRI_NE_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,160,60,0.731405,0.169492,post
TRI,vlsi/MSM/msm2000,898,1562,61,52,73,31,21624,80,0.576108,0.267559,cycle_expansion
TRI_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,410,80,0.576108,0.267559,post
TRI_DMD_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,361,80,0.576108,0.267559,post
TRI_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,55,80,0.576108,0.267559,post
TRI_NE_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,203,80,0.576108,0.267559,post
TRI,vlsi/MSM/msm2000,898,1562,61,52,73,31,21742,60,0.825708,0.158311,cycle_expansion
TRI_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,195,60,0.825708,0.158311,post
TRI_DMD_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,178,60,0.825708,0.158311,post
TRI_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,33,60,0.825708,0.158311,post
TRI_NE_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,135,60,0.825708,0.158311,post
TRI,vlsi/MSM/msm2000,898,1562,61,52,73,31,22649,72,0.570342,0.240000,cycle_expansion
TRI_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,287,72,0.570342,0.240000,post
TRI_DMD_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,263,72,0.570342,0.240000,post
TRI_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,36,72,0.570342,0.240000,post
TRI_NE_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,162,72,0.570342,0.240000,post
TRI,vlsi/MSM/msm2000,898,1562,61,52,73,31,22670,83,0.594912,0.273026,cycle_expansion
TRI_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,445,83,0.594912,0.273026,post
TRI_DMD_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,397,83,0.594912,0.273026,post
TRI_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,50,83,0.594912,0.273026,post
TRI_NE_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,234,83,0.594912,0.273026,post
TRI,vlsi/MSM/msm2000,898,1562,61,52,73,31,9516,72,0.388235,0.311688,bfs_level
TRI_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,426,72,0.388235,0.311688,post
TRI_DMD_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,320,72,0.388235,0.311688,post
TRI_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,35,72,0.388235,0.311688,post
TRI_NE_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,306,72,0.388235,0.311688,post
TRI,vlsi/MSM/msm2000,898,1562,61,52,73,31,9642,65,0.476950,0.241636,bfs_level
TRI_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,335,65,0.476950,0.241636,post
TRI_DMD_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,291,65,0.476950,0.241636,post
TRI_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,34,65,0.476950,0.241636,post
TRI_NE_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,182,65,0.476950,0.241636,post
TRI,vlsi/MSM/msm2000,898,1562,61,52,73,31,8591,65,0.536900,0.223368,bfs_level
TRI_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,253,65,0.536900,0.223368,post
TRI_DMD_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,238,65,0.536900,0.223368,post
TRI_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,34,65,0.536900,0.223368,post
TRI_NE_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,206,65,0.536900,0.223368,post
TRI,vlsi/MSM/msm2000,898,1562,61,52,73,31,8605,60,0.472759,0.223048,bfs_level
TRI_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,310,60,0.472759,0.223048,post
TRI_DMD_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,283,60,0.472759,0.223048,post
TRI_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,33,60,0.472759,0.223048,post
TRI_NE_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,208,60,0.472759,0.223048,post
TRI,vlsi/MSM/msm2000,898,1562,61,52,73,31,22229,78,0.889401,0.202073,cycle_expansion
TRI_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,374,78,0.889401,0.202073,post
TRI_DMD_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,360,78,0.889401,0.202073,post
TRI_NE,vlsi/MSM/msm2000,898,1562,61,52,73,31,36,78,0.889401,0.202073,post
TRI_NE_DMD,vlsi/MSM/msm2000,898,1562,61,52,73,31,169,78,0.889401,0.202073,post
TRI,vlsi/MSM/msm2846,3263,5783,119,116,143,60,116713,144,0.636411,0.118714,cycle_expansion
TRI_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1477,144,0.636411,0.118714,post
TRI_DMD_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1292,144,0.636411,0.118714,post
TRI_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,177,144,0.636411,0.118714,post
TRI_NE_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1014,144,0.636411,0.118714,post
TRI,vlsi/MSM/msm2846,3263,5783,119,116,143,60,119694,157,0.633877,0.130290,cycle_expansion
TRI_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1706,157,0.633877,0.130290,post
TRI_DMD_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1702,157,0.633877,0.130290,post
TRI_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,218,157,0.633877,0.130290,post
TRI_NE_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,917,157,0.633877,0.130290,post
TRI,vlsi/MSM/msm2846,3263,5783,119,116,143,60,120481,111,0.688270,0.086381,cycle_expansion
TRI_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1164,111,0.688270,0.086381,post
TRI_DMD_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1187,111,0.688270,0.086381,post
TRI_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,172,111,0.688270,0.086381,post
TRI_NE_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,784,111,0.688270,0.086381,post
TRI,vlsi/MSM/msm2846,3263,5783,119,116,143,60,53849,154,0.515107,0.145695,bfs_level
TRI_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1594,154,0.515107,0.145695,post
TRI_DMD_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1575,154,0.515107,0.145695,post
TRI_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,219,154,0.515107,0.145695,post
TRI_NE_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1043,154,0.515107,0.145695,post
TRI,vlsi/MSM/msm2846,3263,5783,119,116,143,60,127859,155,0.906748,0.104871,cycle_expansion
TRI_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,3397,155,0.906748,0.104871,post
TRI_DMD_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,2472,155,0.906748,0.104871,post
TRI_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,193,155,0.906748,0.104871,post
TRI_NE_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,733,155,0.906748,0.104871,post
TRI,vlsi/MSM/msm2846,3263,5783,119,116,143,60,115611,140,0.696361,0.109204,cycle_expansion
TRI_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1960,140,0.696361,0.109204,post
TRI_DMD_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1730,140,0.696361,0.109204,post
TRI_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,200,140,0.696361,0.109204,post
TRI_NE_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,973,140,0.696361,0.109204,post
TRI,vlsi/MSM/msm2846,3263,5783,119,116,143,60,122455,141,0.568844,0.124558,cycle_expansion
TRI_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1477,141,0.568844,0.124558,post
TRI_DMD_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1364,141,0.568844,0.124558,post
TRI_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,179,141,0.568844,0.124558,post
TRI_NE_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,807,141,0.568844,0.124558,post
TRI,vlsi/MSM/msm2846,3263,5783,119,116,143,60,121066,147,0.593047,0.126724,cycle_expansion
TRI_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1716,147,0.593047,0.126724,post
TRI_DMD_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,2117,147,0.593047,0.126724,post
TRI_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,220,147,0.593047,0.126724,post
TRI_NE_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1016,147,0.593047,0.126724,post
TRI,vlsi/MSM/msm2846,3263,5783,119,116,143,60,120372,119,0.895118,0.080135,cycle_expansion
TRI_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,944,119,0.895118,0.080135,post
TRI_DMD_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,900,119,0.895118,0.080135,post
TRI_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,175,119,0.895118,0.080135,post
TRI_NE_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,624,119,0.895118,0.080135,post
TRI,vlsi/MSM/msm2846,3263,5783,119,116,143,60,123804,134,0.994264,0.085897,cycle_expansion
TRI_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1658,134,0.994264,0.085897,post
TRI_DMD_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1756,134,0.994264,0.085897,post
TRI_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,203,134,0.994264,0.085897,post
TRI_NE_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,642,134,0.994264,0.085897,post
TRI,vlsi/MSM/msm2846,3263,5783,119,116,143,60,54295,135,0.443470,0.140479,bfs_level
TRI_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1259,135,0.443470,0.140479,post
TRI_DMD_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1168,135,0.443470,0.140479,post
TRI_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,170,135,0.443470,0.140479,post
TRI_NE_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,874,135,0.443470,0.140479,post
TRI,vlsi/MSM/msm2846,3263,5783,119,116,143,60,125988,138,0.596016,0.118252,cycle_expansion
TRI_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1288,138,0.596016,0.118252,post
TRI_DMD_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1801,138,0.596016,0.118252,post
TRI_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,286,138,0.596016,0.118252,post
TRI_NE_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,915,138,0.596016,0.118252,post
TRI,vlsi/MSM/msm2846,3263,5783,119,116,143,60,130917,142,0.966604,0.092568,cycle_expansion
TRI_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,2770,142,0.966604,0.092568,post
TRI_DMD_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,3133,142,0.966604,0.092568,post
TRI_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,627,142,0.966604,0.092568,post
TRI_NE_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1724,142,0.966604,0.092568,post
TRI,vlsi/MSM/msm2846,3263,5783,119,116,143,60,160852,124,0.716238,0.094656,cycle_expansion
TRI_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1363,124,0.716238,0.094656,post
TRI_DMD_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1441,124,0.716238,0.094656,post
TRI_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,238,124,0.716238,0.094656,post
TRI_NE_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,896,124,0.716238,0.094656,post
TRI,vlsi/MSM/msm2846,3263,5783,119,116,143,60,124875,137,0.591650,0.117900,cycle_expansion
TRI_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1284,137,0.591650,0.117900,post
TRI_DMD_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1380,137,0.591650,0.117900,post
TRI_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,314,137,0.591650,0.117900,post
TRI_NE_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,781,137,0.591650,0.117900,post
TRI,vlsi/MSM/msm2846,3263,5783,119,116,143,60,135530,99,0.648775,0.079518,cycle_expansion
TRI_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,948,99,0.648775,0.079518,post
TRI_DMD_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1726,99,0.648775,0.079518,post
TRI_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,271,99,0.648775,0.079518,post
TRI_NE_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,665,99,0.648775,0.079518,post
TRI,vlsi/MSM/msm2846,3263,5783,119,116,143,60,117731,145,0.608045,0.122986,cycle_expansion
TRI_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,2215,145,0.608045,0.122986,post
TRI_DMD_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1266,145,0.608045,0.122986,post
TRI_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,197,145,0.608045,0.122986,post
TRI_NE_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,730,145,0.608045,0.122986,post
TRI,vlsi/MSM/msm2846,3263,5783,119,116,143,60,124368,146,0.631083,0.121061,cycle_expansion
TRI_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1221,146,0.631083,0.121061,post
TRI_DMD_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1075,146,0.631083,0.121061,post
TRI_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,176,146,0.631083,0.121061,post
TRI_NE_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,712,146,0.631083,0.121061,post
TRI,vlsi/MSM/msm2846,3263,5783,119,116,143,60,118545,129,0.982290,0.083065,cycle_expansion
TRI_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,977,129,0.982290,0.083065,post
TRI_DMD_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1220,129,0.982290,0.083065,post
TRI_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,201,129,0.982290,0.083065,post
TRI_NE_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,830,129,0.982290,0.083065,post
TRI,vlsi/MSM/msm2846,3263,5783,119,116,143,60,56507,159,0.625131,0.133166,bfs_level
TRI_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1917,159,0.625131,0.133166,post
TRI_DMD_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,2238,159,0.625131,0.133166,post
TRI_NE,vlsi/MSM/msm2846,3263,5783,119,116,143,60,221,159,0.625131,0.133166,post
TRI_NE_DMD,vlsi/MSM/msm2846,3263,5783,119,116,143,60,1077,159,0.625131,0.133166,post
TRI,vlsi/MSM/msm1234,933,1632,65,59,77,33,24022,56,0.716243,0.153005,cycle_expansion
TRI_DMD,vlsi/MSM/msm1234,933,1632,65,59,77,33,278,56,0.716243,0.153005,post
TRI_DMD_NE,vlsi/MSM/msm1234,933,1632,65,59,77,33,263,56,0.716243,0.153005,post
TRI_NE,vlsi/MSM/msm1234,933,1632,65,59,77,33,44,56,0.716243,0.153005,post
TRI_NE_DMD,vlsi/MSM/msm1234,933,1632,65,59,77,33,153,56,0.716243,0.153005,post
TRI,vlsi/MSM/msm1234,933,1632,65,59,77,33,24445,43,0.564148,0.133956,cycle_expansion
TRI_DMD,vlsi/MSM/msm1234,933,1632,65,59,77,33,263,43,0.564148,0.133956,post
TRI_DMD_NE,vlsi/MSM/msm1234,933,1632,65,59,77,33,244,43,0.564148,0.133956,post
TRI_NE,vlsi/MSM/msm1234,933,1632,65,59,77,33,38,43,0.564148,0.133956,post
TRI_NE_DMD,vlsi/MSM/msm1234,933,1632,65,59,77,33,151,43,0.564148,0.133956,post
TRI,vlsi/MSM/msm1234,933,1632,65,59,77,33,24977,47,0.964523,0.108046,cycle_expansion
TRI_DMD,vlsi/MSM/msm1234,933,1632,65,59,77,33,210,47,0.964523,0.108046,post
TRI_DMD_NE,vlsi/MSM/msm1234,933,1632,65,59,77,33,270,47,0.964523,0.108046,post
TRI_NE,vlsi/MSM/msm1234,933,1632,65,59,77,33,46,47,0.964523,0.108046,post
TRI_NE_DMD,vlsi/MSM/msm1234,933,1632,65,59,77,33,131,47,0.964523,0.108046,post
TRI,vlsi/MSM/msm1234,933,1632,65,59,77,33,24525,57,0.731225,0.154054,cycle_expansion
TRI_DMD,vlsi/MSM/msm1234,933,1632,65,59,77,33,336,57,0.731225,0.154054,post
TRI_DMD_NE,vlsi/MSM/msm1234,933,1632,65,59,77,33,273,57,0.731225,0.154054,post
TRI_NE,vlsi/MSM/msm1234,933,1632,65,59,77,33,35,57,0.731225,0.154054,post
TRI_NE_DMD,vlsi/MSM/msm1234,933,1632,65,59,77,33,155,57,0.731225,0.154054,post
TRI,vlsi/MSM/msm1234,933,1632,65,59,77,33,20852,72,0.965753,0.170213,cycle_expansion
TRI_DMD,vlsi/MSM/msm1234,933,1632,65,59,77,33,429,72,0.965753,0.170213,post
TRI_DMD_NE,vlsi/MSM/msm1234,933,1632,65,59,77,33,355,72,0.965753,0.170213,post
TRI_NE,vlsi/MSM/msm1234,933,1632,65,59,77,33,61,72,0.965753,0.170213,post
TRI_NE_DMD,vlsi/MSM/msm1234,933,1632,65,59,77,33,181,72,0.965753,0.170213,post
TRI,vlsi/MSM/msm1234,933,1632,65,59,77,33,26123,72,0.526596,0.242424,cycle_expansion
