algorithm,instance,nodes,edges,diameter,diam_lB,diam_uB,radius,time,sep_size,balance,ratio,exit
LTFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,195,142,0.917526,0.030104,post
LTFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,930,142,0.971206,0.029236,post
LTFC,table/grid/grid_100,10000,19800,198,180,203,100,26654,156,0.901487,0.033426,cycle_expansion
LTFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,928,143,0.957696,0.029656,post
LTFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1058,143,0.957696,0.029656,post
LTFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,188,142,0.903824,0.030342,post
LTFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,960,142,0.956729,0.029461,post
LTFC,table/grid/grid_100,10000,19800,198,180,203,100,27583,214,0.944754,0.045015,cycle_expansion
LTFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1065,145,0.984095,0.029664,post
LTFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1187,145,0.984095,0.029664,post
LTFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,197,144,0.958275,0.029857,post
LTFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,985,144,0.985096,0.029442,post
LTFC,table/grid/grid_100,10000,19800,198,180,203,100,27029,255,0.654499,0.066148,cycle_expansion
LTFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1789,250,0.728723,0.060827,post
LTFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1800,248,0.729078,0.060311,post
LTFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,211,252,0.655008,0.065319,post
LTFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1761,250,0.728723,0.060827,post
LTFC,table/grid/grid_100,10000,19800,198,180,203,100,28230,160,0.940446,0.033550,cycle_expansion
LTFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,957,145,0.999797,0.029430,post
LTFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1049,145,0.999797,0.029430,post
LTFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,188,144,0.943218,0.030100,post
LTFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,982,144,0.999189,0.029233,post
LTFC,table/grid/grid_100,10000,19800,198,180,203,100,28129,136,0.728404,0.032716,cycle_expansion
LTFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,843,133,0.769865,0.030988,post
LTFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,949,133,0.769865,0.030988,post
LTFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,187,132,0.728802,0.031731,post
LTFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,905,132,0.769093,0.030769,post
LTFC,table/grid/grid_100,10000,19800,198,180,203,100,28250,163,0.815615,0.036886,cycle_expansion
LTFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,996,161,0.870888,0.035153,post
LTFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1034,160,0.871078,0.034927,post
LTFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,192,160,0.815498,0.036199,post
LTFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1032,159,0.869136,0.034747,post
LTFC,table/grid/grid_100,10000,19800,198,180,203,100,27204,179,0.901820,0.038437,cycle_expansion
LTFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1106,177,0.968932,0.036616,post
LTFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1166,176,0.969132,0.036401,post
LTFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,191,176,0.901665,0.037784,post
LTFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1151,175,0.966967,0.036232,post
LTFC,table/grid/grid_100,10000,19800,198,180,203,100,26359,183,0.883899,0.039731,cycle_expansion
LTFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1102,179,0.951321,0.037385,post
LTFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1230,177,0.951719,0.036952,post
LTFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,190,180,0.884114,0.039062,post
LTFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1139,178,0.950357,0.037192,post
LTFC,table/grid/grid_100,10000,19800,198,180,203,100,27706,225,0.678688,0.056933,cycle_expansion
LTFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1426,221,0.745315,0.052921,post
LTFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1495,219,0.745672,0.052417,post
LTFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,196,222,0.678915,0.056146,post
LTFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1435,220,0.744559,0.052707,post
LTFC,table/grid/grid_100,10000,19800,198,180,203,100,26947,168,0.977076,0.034575,cycle_expansion
LTFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1036,164,0.978676,0.033710,post
LTFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1087,147,0.975341,0.030216,post
LTFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,188,148,0.973558,0.030453,post
LTFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1002,147,0.974153,0.030234,post
LTFC,table/grid/grid_100,10000,19800,198,180,203,100,28483,130,0.616443,0.034538,cycle_expansion
LTFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,850,127,0.650727,0.032631,post
LTFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,974,126,0.650894,0.032366,post
LTFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,189,124,0.616367,0.032926,post
LTFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,877,124,0.649299,0.031893,post
LTFC,table/grid/grid_100,10000,19800,198,180,203,100,28014,184,0.889145,0.039827,cycle_expansion
LTFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,989,142,0.950148,0.029565,post
LTFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1095,141,0.950346,0.029351,post
LTFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,202,142,0.896499,0.030472,post
LTFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1002,141,0.948804,0.029375,post
LTFC,table/grid/grid_100,10000,19800,198,180,203,100,28414,182,0.665197,0.046405,cycle_expansion
LTFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,908,129,0.711338,0.031440,post
LTFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1027,129,0.711338,0.031440,post
LTFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,193,128,0.674072,0.032201,post
LTFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,874,128,0.710622,0.031212,post
LTFC,table/grid/grid_100,10000,19800,198,180,203,100,26750,252,0.757030,0.060000,cycle_expansion
LTFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1608,248,0.839306,0.055730,post
LTFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1666,246,0.839683,0.055256,post
LTFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,214,176,0.747421,0.041885,post
LTFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1163,175,0.803083,0.039991,post
LTFC,table/grid/grid_100,10000,19800,198,180,203,100,26894,130,0.561956,0.036609,cycle_expansion
LTFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,849,127,0.593962,0.034520,post
LTFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,969,126,0.594123,0.034239,post
LTFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,189,120,0.561562,0.033774,post
LTFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,853,120,0.591239,0.032689,post
LTFC,table/grid/grid_100,10000,19800,198,180,203,100,27435,152,0.864092,0.033297,cycle_expansion
LTFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,929,141,0.916975,0.029898,post
LTFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1048,141,0.916975,0.029898,post
LTFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,187,140,0.866011,0.030594,post
LTFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,958,140,0.916051,0.029699,post
LTFC,table/grid/grid_100,10000,19800,198,180,203,100,26977,176,0.859198,0.038767,cycle_expansion
LTFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1121,172,0.921783,0.036487,post
LTFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1177,170,0.922174,0.036047,post
LTFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,200,138,0.853759,0.030383,post
LTFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,948,137,0.902218,0.029286,post
LTFC,table/grid/grid_100,10000,19800,198,180,203,100,28491,158,0.503973,0.047908,cycle_expansion
LTFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,884,117,0.537492,0.033864,post
LTFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,954,117,0.537492,0.033864,post
LTFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,192,116,0.510160,0.034741,post
LTFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,833,116,0.536930,0.033594,post
LTFC,table/grid/grid_100,10000,19800,198,180,203,100,28171,218,0.986596,0.044874,cycle_expansion
LTFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1063,147,0.998986,0.029854,post
LTFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1158,146,0.999188,0.029645,post
LTFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,195,146,0.999188,0.029645,post
LTFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1024,145,0.999797,0.029430,post
LTFC,table/grid/grid_100,10000,19800,198,180,203,100,28352,189,0.660911,0.048412,cycle_expansion
LTFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1177,185,0.715010,0.045210,post
LTFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1243,183,0.715359,0.044700,post
LTFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,190,186,0.661137,0.047619,post
LTFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1193,184,0.714286,0.044988,post
LTFC,table/grid/grid_100,10000,19800,198,180,203,100,26740,191,0.910596,0.040856,cycle_expansion
LTFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1195,189,0.983222,0.038857,post
LTFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1245,188,0.983424,0.038643,post
LTFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,191,188,0.910436,0.040205,post
LTFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1244,187,0.981224,0.038477,post
LTFC,table/grid/grid_100,10000,19800,198,180,203,100,26695,170,0.580386,0.047091,cycle_expansion
LTFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,886,123,0.619711,0.032548,post
LTFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,990,123,0.619711,0.032548,post
LTFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,192,122,0.587848,0.033361,post
LTFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,845,122,0.619079,0.032301,post
LTFC,table/grid/grid_100,10000,19800,198,180,203,100,27940,172,0.687500,0.042957,cycle_expansion
LTFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1087,170,0.737977,0.040728,post
LTFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1157,169,0.738154,0.040479,post
LTFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,196,130,0.682864,0.032459,post
LTFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,880,130,0.720411,0.031454,post
LTFC,table/grid/grid_100,10000,19800,198,180,203,100,26669,160,0.686086,0.039960,cycle_expansion
LTFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1005,158,0.732746,0.037963,post
LTFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1114,157,0.732923,0.037713,post
LTFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,195,130,0.682864,0.032459,post
LTFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,916,130,0.720411,0.031454,post
DualFC,table/grid/grid_100,10000,19800,198,180,203,100,33182,129,0.590558,0.035198,cycle_expansion
DualFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,795,127,0.623582,0.033492,post
DualFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,900,127,0.623582,0.033492,post
DualFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,189,126,0.590528,0.034370,post
DualFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,899,126,0.622945,0.033245,post
DualFC,table/grid/grid_100,10000,19800,198,180,203,100,31630,151,0.800548,0.034483,cycle_expansion
DualFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,908,149,0.850648,0.032906,post
DualFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1008,148,0.850836,0.032678,post
DualFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,191,148,0.800439,0.033790,post
DualFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1020,147,0.848940,0.032493,post
DualFC,table/grid/grid_100,10000,19800,198,180,203,100,34165,147,0.732853,0.035277,cycle_expansion
DualFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,897,145,0.777918,0.033627,post
DualFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,992,144,0.778099,0.033387,post
DualFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,189,144,0.732771,0.034549,post
DualFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1006,143,0.776356,0.033194,post
DualFC,table/grid/grid_100,10000,19800,198,180,203,100,32830,224,0.927825,0.047609,cycle_expansion
DualFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1066,145,0.999797,0.029430,post
DualFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1206,145,0.999797,0.029430,post
DualFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,199,144,0.943218,0.030100,post
DualFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1021,144,0.999189,0.029233,post
DualFC,table/grid/grid_100,10000,19800,198,180,203,100,32840,172,0.593902,0.046969,cycle_expansion
DualFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,858,124,0.634288,0.032351,post
DualFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1013,124,0.634288,0.032351,post
DualFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,199,123,0.601329,0.033163,post
DualFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,897,123,0.633372,0.032115,post
DualFC,table/grid/grid_100,10000,19800,198,180,203,100,32699,200,0.717189,0.048864,cycle_expansion
DualFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,958,133,0.769865,0.030988,post
DualFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1088,133,0.769865,0.030988,post
DualFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,195,132,0.728802,0.031731,post
DualFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,962,132,0.769093,0.030769,post
DualFC,table/grid/grid_100,10000,19800,198,180,203,100,31176,180,0.574475,0.050237,cycle_expansion
DualFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,870,123,0.615209,0.032695,post
DualFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1011,123,0.615209,0.032695,post
DualFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,194,122,0.583520,0.033516,post
DualFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,876,122,0.614580,0.032447,post
DualFC,table/grid/grid_100,10000,19800,198,180,203,100,35230,249,0.709802,0.061512,cycle_expansion
DualFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1642,247,0.786591,0.057522,post
DualFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1753,246,0.786774,0.057276,post
DualFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,200,228,0.707198,0.056324,post
DualFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1562,228,0.776727,0.053371,post
DualFC,table/grid/grid_100,10000,19800,198,180,203,100,30686,168,0.499924,0.051266,cycle_expansion
DualFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,856,117,0.534866,0.033972,post
DualFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,982,117,0.534866,0.033972,post
DualFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,194,116,0.507627,0.034856,post
DualFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,861,116,0.534306,0.033701,post
DualFC,table/grid/grid_100,10000,19800,198,180,203,100,33588,232,0.989815,0.047746,cycle_expansion
DualFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1464,228,0.991441,0.046865,post
DualFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1559,147,0.975341,0.030216,post
DualFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,193,148,0.973558,0.030453,post
DualFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1023,147,0.974153,0.030234,post
DualFC,table/grid/grid_100,10000,19800,198,180,203,100,32745,212,0.816292,0.048193,cycle_expansion
DualFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,995,139,0.877928,0.030152,post
DualFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1137,139,0.877928,0.030152,post
DualFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,198,138,0.829685,0.030859,post
DualFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,974,138,0.877046,0.029948,post
DualFC,table/grid/grid_100,10000,19800,198,180,203,100,31933,232,0.989815,0.047746,cycle_expansion
DualFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1459,228,0.991441,0.046865,post
DualFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1530,147,0.975341,0.030216,post
DualFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,194,148,0.973558,0.030453,post
DualFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1015,147,0.974153,0.030234,post
DualFC,table/grid/grid_100,10000,19800,198,180,203,100,34144,203,0.892774,0.043930,cycle_expansion
DualFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1272,201,0.968857,0.041684,post
DualFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1352,200,0.969058,0.041468,post
DualFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,193,200,0.892623,0.043271,post
DualFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1356,199,0.966887,0.041303,post
DualFC,table/grid/grid_100,10000,19800,198,180,203,100,32657,186,0.695577,0.046200,cycle_expansion
DualFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,924,131,0.744256,0.031109,post
DualFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1063,131,0.744256,0.031109,post
DualFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,202,130,0.704663,0.031863,post
DualFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,949,130,0.743200,0.030894,post
DualFC,table/grid/grid_100,10000,19800,198,180,203,100,34993,131,0.633400,0.034230,cycle_expansion
DualFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,817,130,0.669203,0.032853,post
DualFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,917,130,0.669203,0.032853,post
DualFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,187,129,0.633460,0.033699,post
DualFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,927,129,0.668526,0.032617,post
DualFC,table/grid/grid_100,10000,19800,198,180,203,100,34212,208,0.885252,0.045237,cycle_expansion
DualFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1008,142,0.950920,0.029553,post
DualFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1155,142,0.950920,0.029553,post
DualFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,206,141,0.897421,0.030238,post
DualFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1002,141,0.949575,0.029363,post
DualFC,table/grid/grid_100,10000,19800,198,180,203,100,32210,172,0.523957,0.050903,cycle_expansion
DualFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,867,119,0.560733,0.033521,post
DualFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,984,119,0.560733,0.033521,post
DualFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,194,118,0.532093,0.034382,post
DualFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,861,118,0.560152,0.033258,post
DualFC,table/grid/grid_100,10000,19800,198,180,203,100,33266,175,0.828247,0.039317,cycle_expansion
DualFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1097,173,0.888718,0.037413,post
DualFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1163,172,0.888910,0.037189,post
DualFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,191,172,0.828125,0.038634,post
DualFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1166,171,0.886926,0.037013,post
DualFC,table/grid/grid_100,10000,19800,198,180,203,100,32318,232,0.989815,0.047746,cycle_expansion
DualFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1464,228,0.991441,0.046865,post
DualFC_DMD_NE,table/grid/grid_100,10000,19800,198,180,203,100,1528,147,0.975341,0.030216,post
DualFC_NE,table/grid/grid_100,10000,19800,198,180,203,100,196,148,0.973558,0.030453,post
DualFC_NE_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1019,147,0.974153,0.030234,post
DualFC,table/grid/grid_100,10000,19800,198,180,203,100,34478,245,0.935516,0.051962,cycle_expansion
DualFC_DMD,table/grid/grid_100,10000,19800,198,180,203,100,1561,234,0.968952,0.048689,post
